Date,Daily.SAIDI
2020-11-16,0.30329849
2020-11-17,0.275023198
2020-11-18,0.254589701
2020-11-19,0.199047716
2020-11-20,0.185888498
2020-11-21,0.209383715
2020-11-22,0.220361942
2020-11-23,0.333060822
2020-11-24,0.416100816
2020-11-25,1.4657406
2020-11-26,0.209796063
2020-11-27,0.387893051
2020-11-28,0.960503647
2020-11-29,0.752331115
2020-11-30,0.380143207
2020-12-01,0.764649832
2020-12-02,0.490754486
2020-12-03,0.356047428
2020-12-04,0.418672604
2020-12-05,0.374022641
2020-12-06,0.249132914
2020-12-07,0.192635489
2020-12-08,0.342128168
2020-12-09,0.346310555
2020-12-10,0.213106341
2020-12-11,0.290106227
2020-12-12,0.2628108
2020-12-13,0.884569831
2020-12-14,1.014996803
2020-12-15,0.18236127
2020-12-16,0.252779393
2020-12-17,0.410520469
2020-12-18,0.262345292
2020-12-19,0.567972758
2020-12-20,0.329905713
2020-12-21,0.254106952
2020-12-22,0.351948373
2020-12-23,0.210967016
2020-12-24,1.087649075
2020-12-25,0.219660807
2020-12-26,0.277401023
2020-12-27,0.254075343
2020-12-28,0.199766092
2020-12-29,0.304788403
2020-12-30,0.427591964
2020-12-31,0.005882065
2021-01-01,2.161312553
2021-01-02,2.755308902
2021-01-03,1.879260001
2021-01-04,1.194407217
2021-01-05,0.758120992
2021-01-06,0.836894426
2021-01-07,0.665587589
2021-01-08,0.584039064
2021-01-09,0.500892248
2021-01-10,0.984937812
2021-01-11,4.357306447
2021-01-12,2.062234249
2021-01-13,11.28126811
2021-01-14,6.931265805
2021-01-15,2.88911772
2021-01-16,1.737011824
2021-01-17,0.839778824
2021-01-18,0.700943875
2021-01-19,2.954161812
2021-01-20,4.086234839
2021-01-21,1.681161278
2021-01-22,1.137710037
2021-01-23,0.900399797
2021-01-24,0.660435573
2021-01-25,1.455966353
2021-01-26,1.645257897
2021-01-27,6.970942647
2021-01-28,4.411115014
2021-01-29,2.188555715
2021-01-30,1.556387805
2021-01-31,1.406835203
2021-02-01,1.292500077
2021-02-02,1.420421519
2021-02-03,1.192655223
2021-02-04,1.168292245
2021-02-05,0.953574724
2021-02-06,0.6940157
2021-02-07,1.234810428
2021-02-08,0.861133767
2021-02-09,0.716360864
2021-02-10,0.724255376
2021-02-11,3.443761212
2021-02-12,4.649880519
2021-02-13,12.63754247
2021-02-14,19.06548655
2021-02-15,58.40462713
2021-02-16,111.2190439
2021-02-17,101.6577252
2021-02-18,40.7561809
2021-02-19,17.05147163
2021-02-20,10.14501839
2021-02-21,6.235893468
2021-02-22,4.174389802
2021-02-23,2.819575766
2021-02-24,2.106106606
2021-02-25,1.525610027
2021-02-26,1.421112763
2021-02-27,1.102866564
2021-02-28,1.181368277
2021-03-01,1.69381301
2021-03-02,4.106970472
2021-03-03,1.493858887
2021-03-04,0.92114667
2021-03-05,0.715907622
2021-03-06,0.837867787
2021-03-07,0.750265257
2021-03-08,0.671594668
2021-03-09,0.818031895
2021-03-10,1.135350535
2021-03-11,1.219487291
2021-03-12,0.955262933
2021-03-13,1.121233141
2021-03-14,1.351789703
2021-03-15,1.907467251
2021-03-16,1.219682863
2021-03-17,1.928910426
2021-03-18,2.253708551
2021-03-19,1.260860491
2021-03-20,0.636961939
2021-03-21,0.73484293
2021-03-22,0.832808219
2021-03-23,1.041971622
2021-03-24,1.086834761
2021-03-25,1.236620588
2021-03-26,5.272410352
2021-03-27,1.984506674
2021-03-28,2.357003724
2021-03-29,3.355510711
2021-03-30,1.251250795
2021-03-31,1.095020383
2021-04-01,1.160314277
2021-04-02,0.696961355
2021-04-03,0.729295556
2021-04-04,0.522119901
2021-04-05,0.753832751
2021-04-06,0.966012619
2021-04-07,1.143074203
2021-04-08,1.364201185
2021-04-09,1.272857227
2021-04-10,3.349376624
2021-04-11,2.397419298
2021-04-12,1.521065238
2021-04-13,1.12199351
2021-04-14,0.930901078
2021-04-15,0.907376022
2021-04-16,1.423160644
2021-04-17,0.767555911
2021-04-18,0.600407496
2021-04-19,1.138646027
2021-04-20,0.78862705
2021-04-21,2.146543816
2021-04-22,1.946013376
2021-04-23,0.965179474
2021-04-24,2.59194266
2021-04-25,1.582464844
2021-04-26,0.902306057
2021-04-27,0.832637936
2021-04-28,0.971201164
2021-04-29,1.902203962
2021-04-30,2.213883906
2021-05-01,1.966725125
2021-05-02,0.913264241
2021-05-03,1.310151526
2021-05-04,4.485307129
2021-05-05,6.736466226
2021-05-06,1.986383991
2021-05-07,1.389826667
2021-05-08,0.909153587
2021-05-09,1.319218062
2021-05-10,1.921849341
2021-05-11,1.30693977
2021-05-12,1.987413551
2021-05-13,0.909585474
2021-05-14,0.85427022
2021-05-15,0.864053289
2021-05-16,1.194732889
2021-05-17,1.143606405
2021-05-18,2.120108792
2021-05-19,2.390466676
2021-05-20,1.971071251
2021-05-21,1.266941471
2021-05-22,1.054174607
2021-05-23,1.396039996
2021-05-24,1.370965542
2021-05-25,1.66101545
2021-05-26,2.588150091
2021-05-27,2.713814875
2021-05-28,2.640198234
2021-05-29,4.422482324
2021-05-30,1.587576116
2021-05-31,1.056327579
2021-06-01,1.402974072
2021-06-02,1.586743813
2021-06-03,1.883586458
2021-06-04,1.38209457
2021-06-05,1.140011093
2021-06-06,1.455662037
2021-06-07,1.811359048
2021-06-08,2.270790988
2021-06-09,1.891494457
2021-06-10,1.589919039
2021-06-11,1.855434001
2021-06-12,2.510511871
2021-06-13,2.127175778
2021-06-14,3.356572586
2021-06-15,2.185693796
2021-06-16,1.714435122
2021-06-17,1.336122349
2021-06-18,2.183102193
2021-06-19,3.634016845
2021-06-20,2.739620193
2021-06-21,6.254272971
2021-06-22,3.884614705
2021-06-23,1.56418397
2021-06-24,1.767315567
2021-06-25,1.607372669
2021-06-26,2.515881938
2021-06-27,3.196906747
2021-06-28,2.550612171
2021-06-29,3.006827859
2021-06-30,3.942191676
2021-07-01,3.009680786
2021-07-02,2.850930986
2021-07-03,1.456989731
2021-07-04,1.332930263
2021-07-05,1.353942956
2021-07-06,2.210546827
2021-07-07,5.462088543
2021-07-08,7.168129546
2021-07-09,4.063221753
2021-07-10,6.760488921
2021-07-11,5.166281359
2021-07-12,3.794964576
2021-07-13,2.814213567
2021-07-14,2.584615193
2021-07-15,1.842973907
2021-07-16,1.62467962
2021-07-17,2.234373389
2021-07-18,2.657202555
2021-07-19,1.545913773
2021-07-20,1.684610754
2021-07-21,2.908658288
2021-07-22,2.192361491
2021-07-23,1.609340747
2021-07-24,1.512453069
2021-07-25,4.587904033
2021-07-26,4.062921652
2021-07-27,4.205703435
2021-07-28,3.156913506
2021-07-29,3.638299186
2021-07-30,2.249897717
2021-07-31,1.338246941
2021-08-01,2.162312609
2021-08-02,1.889810744
2021-08-03,1.661713156
2021-08-04,1.34334613
2021-08-05,1.464841813
2021-08-06,1.392408155
2021-08-07,1.648799539
2021-08-08,2.004484468
2021-08-09,2.075112462
2021-08-10,2.87967943
2021-08-11,15.36997681
2021-08-12,22.89302642
2021-08-13,24.24267524
2021-08-14,16.42647046
2021-08-15,9.761893044
2021-08-16,5.882118171
2021-08-17,3.995115956
2021-08-18,4.376129919
2021-08-19,2.572376522
2021-08-20,1.730834464
2021-08-21,1.838704773
2021-08-22,2.670759367
2021-08-23,3.339741638
2021-08-24,2.393948467
2021-08-25,4.731852782
2021-08-26,2.545160335
2021-08-27,2.140994476
2021-08-28,2.058400374
2021-08-29,5.684386706
2021-08-30,30.31201684
2021-08-31,30.65430737
2021-09-01,27.44912818
2021-09-02,31.6476334
2021-09-03,24.86448235
2021-09-04,20.7610007
2021-09-05,17.73859596
2021-09-06,15.56543307
2021-09-07,13.54920532
2021-09-08,14.3724519
2021-09-09,9.418143876
2021-09-10,7.681930073
2021-09-11,6.237428254
2021-09-12,5.612959567
2021-09-13,5.556048831
2021-09-14,12.31095413
2021-09-15,8.752378137
2021-09-16,5.089886817
2021-09-17,3.738483761
2021-09-18,4.14341898
2021-09-19,2.516263527
2021-09-20,2.15556455
2021-09-21,2.127205002
2021-09-22,3.091645182
2021-09-23,6.856420379
2021-09-24,5.054670465
2021-09-25,2.711110032
2021-09-26,1.61072745
2021-09-27,4.650593681
2021-09-28,5.0984973
2021-09-29,2.968402562
2021-09-30,1.557025099
2021-10-01,1.360491228
2021-10-02,1.271278044
2021-10-03,1.344620716
2021-10-04,1.302219361
2021-10-05,2.472225666
2021-10-06,1.22291204
2021-10-07,1.401353582
2021-10-08,1.328385193
2021-10-09,1.193402666
2021-10-10,1.068960204
2021-10-11,2.845626672
2021-10-12,3.430209458
2021-10-13,1.466027044
2021-10-14,1.419706672
2021-10-15,1.354447901
2021-10-16,1.630550698
2021-10-17,1.214001455
2021-10-18,1.614173554
2021-10-19,1.103347625
2021-10-20,1.387079675
2021-10-21,1.178456341
2021-10-22,1.46992639
2021-10-23,1.068938567
2021-10-24,3.123298255
2021-10-25,6.822487325
2021-10-26,2.925003679
2021-10-27,11.91316458
2021-10-28,11.12709681
2021-10-29,7.21713453
2021-10-30,3.647072645
2021-10-31,1.286901563
2021-11-01,0.938965591
2021-11-02,1.270959397
2021-11-03,1.370367306
2021-11-04,1.229868877
2021-11-05,1.07690108
2021-11-06,0.94758029
2021-11-07,0.7859711
2021-11-08,0.758521408
2021-11-09,1.539137615
2021-11-10,0.884683831
2021-11-11,1.293262131
2021-11-12,1.646360796
2021-11-13,1.590246959
2021-11-14,1.338913738
2021-11-15,1.8396742
2021-11-16,3.375898475
2021-11-17,1.552104341
2021-11-18,1.166807756
2021-11-19,0.869148825
2021-11-20,0.795322563
2021-11-21,0.589730025
2021-11-22,1.367773737
2021-11-23,0.776830382
2021-11-24,0.577626792
2021-11-25,1.188069409
2021-11-26,1.037964936
2021-11-27,0.821263882
2021-11-28,0.639796321
2021-11-29,0.614760082
2021-11-30,0.75353546
2021-12-01,0.798729609
2021-12-02,0.951613108
2021-12-03,1.162300339
2021-12-04,0.685362506
2021-12-05,0.664597649
2021-12-06,2.486851939
2021-12-07,2.077220756
2021-12-08,1.04008447
2021-12-09,0.885283471
2021-12-10,0.982374308
2021-12-11,12.30731302
2021-12-12,14.23825194
2021-12-13,4.262632716
2021-12-14,3.162290035
2021-12-15,3.813810528
2021-12-16,14.250433
2021-12-17,7.117322552
2021-12-18,3.500012175
2021-12-19,1.651929806
2021-12-20,0.882441784
2021-12-21,1.230431988
2021-12-22,0.871352376
2021-12-23,0.597587727
2021-12-24,0.824526497
2021-12-25,0.900110936
2021-12-26,1.440293098
2021-12-27,2.900335823
2021-12-28,3.442439419
2021-12-29,3.085581623
2021-12-30,3.511759107
2021-12-31,0.038770919
2022-01-01,0.244830876
2022-01-02,0.918988423
2022-01-03,0.380238717
2022-01-04,0.264317363
2022-01-05,0.215235997
2022-01-06,0.264853792
2022-01-07,0.300087763
2022-01-08,0.434717311
2022-01-09,1.202559821
2022-01-10,0.273835683
2022-01-11,0.223420773
2022-01-12,0.640211947
2022-01-13,0.184589905
2022-01-14,0.157901154
2022-01-15,1.293493938
2022-01-16,0.278862116
2022-01-17,0.180836785
2022-01-18,0.154973381
2022-01-19,0.193295112
2022-01-20,0.185138569
2022-01-21,0.348190381
2022-01-22,0.138006228
2022-01-23,0.107930445
2022-01-24,0.195109559
2022-01-25,0.254048043
2022-01-26,0.243559445
2022-01-27,0.24235201
2022-01-28,0.187677666
2022-01-29,0.175426381
2022-01-30,0.119810934
2022-01-31,0.232691583
2022-02-01,0.243173593
2022-02-02,0.185009638
2022-02-03,3.845443592
2022-02-04,1.691602326
2022-02-05,1.053878657
2022-02-06,0.181040063
2022-02-07,0.20579673
2022-02-08,0.240706961
2022-02-09,0.214192313
2022-02-10,0.217997194
2022-02-11,0.20986512
2022-02-12,0.393884716
2022-02-13,0.204054747
2022-02-14,0.186312125
2022-02-15,0.25968337
2022-02-16,0.410676825
2022-02-17,0.542392717
2022-02-18,0.211771795
2022-02-19,0.121041898
2022-02-20,0.120407594
2022-02-21,0.442560467
2022-02-22,0.404687643
2022-02-23,0.192265545
2022-02-24,0.389811621
2022-02-25,0.241922866
2022-02-26,0.159538674
2022-02-27,0.202715557
2022-02-28,0.252725792
2022-03-01,0.257717405
2022-03-02,0.17853861
2022-03-03,0.221492452
2022-03-04,0.169885165
2022-03-05,0.212536912
2022-03-06,0.139911021
2022-03-07,0.203902289
2022-03-08,0.156757713
2022-03-09,0.226806863
2022-03-10,0.238458665
2022-03-11,0.213564597
2022-03-12,0.266479078
2022-03-13,0.13896333
2022-03-14,0.229696992
2022-03-15,0.599901664
2022-03-16,0.314827324
2022-03-17,0.412860185
2022-03-18,0.466654597
2022-03-19,0.249189126
2022-03-20,0.287000779
2022-03-21,1.846690522
2022-03-22,4.708969968
2022-03-23,1.444632322
2022-03-24,0.555032677
2022-03-25,0.337667904
2022-03-26,0.318301878
2022-03-27,0.231949993
2022-03-28,0.189400826
2022-03-29,0.501045339
2022-03-30,1.387152549
2022-03-31,0.332174684
2022-04-01,0.158760381
2022-04-02,0.17886235
2022-04-03,0.163687999
2022-04-04,0.201203204
2022-04-05,2.048540264
2022-04-06,0.531530501
2022-04-07,0.661581582
2022-04-08,0.435922865
2022-04-09,0.313153101
2022-04-10,0.70808056
2022-04-11,1.083337076
2022-04-12,0.645779515
2022-04-13,4.898134577
2022-04-14,1.089488128
2022-04-15,0.472421678
2022-04-16,0.166935747
2022-04-17,0.125970456
2022-04-18,0.338779347
2022-04-19,0.298015453
2022-04-20,0.663091112
2022-04-21,0.279188679
2022-04-22,0.193162416
2022-04-23,0.348041687
2022-04-24,0.314360537
2022-04-25,1.79847403
2022-04-26,0.970137393
2022-04-27,0.249791432
2022-04-28,0.318284938
2022-04-29,0.24509062
2022-04-30,0.234867414
2022-05-01,0.361764857
2022-05-02,1.312002619
2022-05-03,0.613670007
2022-05-04,0.372184754
2022-05-05,1.259690444
2022-05-06,0.748915037
2022-05-07,0.35153224
2022-05-08,0.304288848
2022-05-09,0.367460415
2022-05-10,0.299810137
2022-05-11,0.486894908
2022-05-12,0.272014648
2022-05-13,0.206936406
2022-05-14,0.771332121
2022-05-15,0.240231704
2022-05-16,3.809933878
2022-05-17,0.469185224
2022-05-18,0.48769014
2022-05-19,0.429273028
2022-05-20,0.38432687
2022-05-21,0.259195878
2022-05-22,4.006761892
2022-05-23,0.392471179
2022-05-24,1.926079183
2022-05-25,5.749560244
2022-05-26,0.477861256
2022-05-27,0.359079889
2022-05-28,0.321798077
2022-05-29,0.298555646
2022-05-30,0.23696231
2022-05-31,0.321137423
2022-06-01,0.306483502
2022-06-02,1.708054696
2022-06-03,0.386606223
2022-06-04,0.570002809
2022-06-05,0.417108325
2022-06-06,0.438739587
2022-06-07,0.318125892
2022-06-08,0.431849769
2022-06-09,0.360683529
2022-06-10,0.506324929
2022-06-11,0.365172592
2022-06-12,0.599625921
2022-06-13,0.495309313
2022-06-14,0.442072034
2022-06-15,0.456308106
2022-06-16,0.302300297
2022-06-17,0.441309741
2022-06-18,0.405765206
2022-06-19,0.343383225
2022-06-20,0.489299427
2022-06-21,0.584112772
2022-06-22,0.34145114
2022-06-23,0.416111697
2022-06-24,0.352498753
2022-06-25,0.246402519
2022-06-26,0.199825429
2022-06-27,1.423562899
2022-06-28,1.5507822
2022-06-29,0.657294856
2022-06-30,0.314942139
2022-07-01,0.416612364
2022-07-02,0.338279621
2022-07-03,0.263710351
2022-07-04,0.206219285
2022-07-05,0.317357951
2022-07-06,0.361670747
2022-07-07,0.415876421
2022-07-08,0.34609078
2022-07-09,0.489190259
2022-07-10,0.781009487
2022-07-11,1.202191849
2022-07-12,0.631479448
2022-07-13,0.632209744
2022-07-14,1.876784186
2022-07-15,0.774501757
2022-07-16,0.269493432
2022-07-17,0.255242303
2022-07-18,0.358784383
2022-07-19,0.431081829
2022-07-20,0.439459531
2022-07-21,0.440390283
2022-07-22,0.442228258
2022-07-23,0.215489154
2022-07-24,0.344573721
2022-07-25,0.267782506
2022-07-26,0.27280141
2022-07-27,0.380809026
2022-07-28,0.363812698
2022-07-29,0.29443079
2022-07-30,0.505323595
2022-07-31,0.239814795
2022-08-01,0.266249448
2022-08-02,0.319313564
2022-08-03,0.340174063
2022-08-04,0.450533495
2022-08-05,0.434445332
2022-08-06,0.262947117
2022-08-07,0.18565147
2022-08-08,0.223976024
2022-08-09,0.522922229
2022-08-10,0.9195832
2022-08-11,4.143074134
2022-08-12,0.67201936
2022-08-13,0.895199211
2022-08-14,0.750013305
2022-08-15,0.571395642
2022-08-16,0.31281901
2022-08-17,0.345148735
2022-08-18,1.537728154
2022-08-19,1.094833595
2022-08-20,0.48468802
2022-08-21,0.554973387
2022-08-22,2.036081937
2022-08-23,0.98911192
2022-08-24,0.397140934
2022-08-25,0.353012595
2022-08-26,0.268162712
2022-08-27,0.139809382
2022-08-28,0.232934388
2022-08-29,0.540014549
2022-08-30,0.605065499
2022-08-31,0.509435276
2022-09-01,0.598865509
2022-09-02,0.456992288
2022-09-03,0.355919664
2022-09-04,2.19289894
2022-09-05,5.057816298
2022-09-06,0.529614415
2022-09-07,0.696973658
2022-09-08,0.747702896
2022-09-09,0.374409522
2022-09-10,0.252046316
2022-09-11,0.177301059
2022-09-12,0.196721669
2022-09-13,0.247809468
2022-09-14,0.220973904
2022-09-15,0.315938767
2022-09-16,0.447665012
2022-09-17,0.286476584
2022-09-18,0.176554764
2022-09-19,0.331040654
2022-09-20,0.237518502
2022-09-21,0.250322214
2022-09-22,0.184526851
2022-09-23,0.263380965
2022-09-24,0.39181523
2022-09-25,0.388619243
2022-09-26,0.527127079
2022-09-27,0.387804247
2022-09-28,0.263311324
2022-09-29,0.208736737
2022-09-30,0.238768288
2022-10-01,0.218267291
2022-10-02,0.235028343
2022-10-03,0.212124709
2022-10-04,0.185189388
2022-10-05,0.319189339
2022-10-06,0.209656195
2022-10-07,0.206938288
2022-10-08,0.177204126
2022-10-09,0.1870076
2022-10-10,0.24280468
2022-10-11,0.241554895
2022-10-12,0.216151691
2022-10-13,0.394850289
2022-10-14,0.301701755
2022-10-15,0.198525765
2022-10-16,0.524135311
2022-10-17,0.664757806
2022-10-18,0.30875909
2022-10-19,0.358701565
2022-10-20,0.295166733
2022-10-21,0.241722411
2022-10-22,0.533472939
2022-10-23,0.530728681
2022-10-24,0.683061326
2022-10-25,7.024011896
2022-10-26,0.387506859
2022-10-27,0.323313254
2022-10-28,0.854737411
2022-10-29,0.378403565
2022-10-30,0.184606845
2022-10-31,0.232037516
2022-11-01,0.298606466
2022-11-02,0.211181723
2022-11-03,0.214870849
2022-11-04,0.824687038
2022-11-05,3.24275438
2022-11-06,0.528888824
2022-11-07,0.467043272
2022-11-08,0.246958711
2022-11-09,0.224871014
2022-11-10,0.267271487
2022-11-11,0.498016868
2022-11-12,0.497072
2022-11-13,0.254181679
2022-11-14,0.307678703
2022-11-15,0.302067844
2022-11-16,0.21129842
2022-11-17,0.230226833
2022-11-18,0.226016336
2022-11-19,0.2709672
2022-11-20,0.298885033
2022-11-21,0.255269595
2022-11-22,0.261351005
2022-11-23,0.202829431
2022-11-24,0.507433549
2022-11-25,0.452736618
2022-11-26,0.92312269
2022-11-27,0.307652352
2022-11-28,0.270377128
2022-11-29,0.273399011
2022-11-30,0.597084942
2022-12-01,0.193870126
2022-12-02,0.152632857
2022-12-03,0.102176539
2022-12-04,0.14112975
2022-12-05,0.176260199
2022-12-06,0.234432624
2022-12-07,0.225604133
2022-12-08,0.20356255
2022-12-09,0.189337772
2022-12-10,0.160037458
2022-12-11,0.565695379
2022-12-12,0.200648894
2022-12-13,0.935446439
2022-12-14,0.321810312
2022-12-15,0.304165564
2022-12-16,0.23084702
2022-12-17,0.315661142
2022-12-18,0.425711893
2022-12-19,0.239402591
2022-12-20,0.240964823
2022-12-21,0.203602077
2022-12-22,0.880325071
2022-12-23,6.263813028
2022-12-24,1.48104079
2022-12-25,0.515967474
2022-12-26,0.311740505
2022-12-27,0.194168456
2022-12-28,0.251855272
2022-12-29,0.197099993
2022-12-30,0.748136745
2022-12-31,0.102620739
